ReturnID,OrderID,ProductID,CustomerID,StoreID,ReturnReason,ReturnDate,RefundAmount,ReturnStatus
14577,9577,1002,12577,2021,Damaged Item,2025-02-04 17:24:03.428463,120,Processed
14030,9030,1022,12030,2001,Damaged Item,2025-01-28 19:20:03.428463,480,Processed
12971,7971,1033,10971,2022,Stale Product,2025-02-05 09:48:03.428463,170,Processed
12548,7548,1019,10548,2000,Damaged Item,2025-02-12 08:30:03.428463,199,Processed
9499,4499,1009,7499,2032,Damaged Item,2025-02-14 00:43:03.428463,140,Processed
12241,7241,1047,10241,2046,Stale Product,2025-02-15 11:21:03.428463,1155,Processed
8080,3080,1001,6080,2018,Damaged Item,2025-02-12 13:32:03.428463,1040,Processed
11091,6091,1027,9091,2036,Damaged Item,2025-02-01 13:27:03.428463,396,Processed
12120,7120,1035,10120,2019,Stale Product,2025-02-01 22:17:03.428463,270,Processed
12893,7893,1021,10893,2067,Stale Product,2025-01-24 20:42:03.428463,1198,Processed
10281,5281,1045,8281,2040,Stale Product,2025-02-22 17:33:03.428463,240,Processed
9392,4392,1011,7392,2018,Stale Product,2025-02-21 19:18:03.428463,240,Processed
13846,8846,1033,11846,2093,Damaged Item,2025-02-13 22:37:03.428463,425,Processed
13642,8642,1016,11642,2096,Stale Product,2025-01-24 13:54:03.428463,750,Processed
15816,10816,1027,13816,2066,Stale Product,2025-01-27 18:44:03.428463,198,Processed
13953,8953,1006,11953,2075,Stale Product,2025-02-12 12:14:03.428463,28,Processed
16761,11761,1033,14761,2007,Damaged Item,2025-01-31 00:10:03.428463,255,Processed
13775,8775,1030,11775,2059,Damaged Item,2025-01-28 14:28:03.428463,700,Processed
14614,9614,1014,12614,2049,Damaged Item,2025-02-15 21:44:03.428463,580,Processed
17532,12532,1043,15532,2089,Damaged Item,2025-02-12 16:16:03.428463,140,Processed
12981,7981,1006,10981,2073,Damaged Item,2025-02-20 07:54:03.428463,70,Processed
13194,8194,1041,11194,2012,Damaged Item,2025-02-01 06:44:03.428463,275,Processed
8151,3151,1018,6151,2039,Stale Product,2025-01-27 14:37:03.428463,950,Processed
17861,12861,1040,15861,2015,Stale Product,2025-02-08 12:26:03.428463,640,Processed
12263,7263,1018,10263,2010,Stale Product,2025-01-29 00:32:03.428463,760,Processed
10227,5227,1039,8227,2042,Stale Product,2025-02-19 09:19:03.428463,550,Processed
12329,7329,1022,10329,2036,Stale Product,2025-01-25 01:46:03.428463,160,Processed
16492,11492,1044,14492,2045,Damaged Item,2025-02-13 17:21:03.428463,510,Processed
11137,6137,1039,9137,2064,Stale Product,2025-02-19 09:50:03.428463,440,Processed
13022,8022,1030,11022,2070,Stale Product,2025-01-24 00:27:03.428463,525,Processed
8116,3116,1000,6116,2028,Damaged Item,2025-02-04 02:27:03.428463,360,Processed
11825,6825,1006,9825,2042,Stale Product,2025-01-24 17:04:03.428463,70,Processed
17067,12067,1040,15067,2034,Stale Product,2025-01-29 15:11:03.428463,800,Processed
12807,7807,1001,10807,2016,Stale Product,2025-02-10 10:08:03.428463,260,Processed
10761,5761,1022,8761,2090,Damaged Item,2025-02-05 04:00:03.428463,800,Processed
13092,8092,1017,11092,2073,Stale Product,2025-02-12 06:11:03.428463,480,Processed
14419,9419,1031,12419,2084,Damaged Item,2025-02-05 19:07:03.428463,520,Processed
15035,10035,1035,13035,2081,Stale Product,2025-02-06 05:29:03.428463,360,Processed
16028,11028,1010,14028,2004,Stale Product,2025-01-28 21:42:03.428463,360,Processed
8750,3750,1023,6750,2003,Damaged Item,2025-02-22 01:05:03.428463,675,Processed
17265,12265,1035,15265,2059,Stale Product,2025-02-06 18:15:03.428463,450,Processed
15520,10520,1044,13520,2087,Damaged Item,2025-02-22 18:00:03.428463,850,Processed
16852,11852,1028,14852,2008,Damaged Item,2025-01-31 14:37:03.428463,300,Processed
